caso_id,bloque,token_propuesto,valor_esperado,base,solapa,clave,columna,operacion,estado,nota
X-28,resumen_ejecutivo_jm,cc_campanias / cc_base / cc_contactados / cc_contact_pct,-,looker,CC,QUE CUENTAS entran en el bloque Call Center del Resumen,-,SUMA,reformulado,"REFORMULADO EL 22/08 POR C-80, Y LA PREGUNTA CAMBIA DE NATURALEZA. ANTES SE PREGUNTABA: «cual de las cuentas que entran en la ventana publica el bloque Call Center», y se buscaba una regla de VENTANA. Por eso el barrido a ciegas de 13 propiedades dio 0 de 13 y ninguna terna separaba los desempates: SE BUSCABA UNA REGLA DE VENTANA PARA ALGO QUE NO ES DE VENTANA. AHORA SE PREGUNTA: «POR QUE EL BLOQUE CALL CENTER MIRA OTRO UNIVERSO QUE EL RESTO DE SU PROPIA LAMINA». El resto del Resumen —mail e imp_*— publica todo JM de la semana; Call Center publica UNA cuenta. Son dos universos en la misma lamina (C-80). ⭐ Y ESO CAMBIA QUE HACE FALTA PARA CERRARLO: la pregunta vieja necesitaba un tercer deck publicado para desempatar reglas. LA NUEVA LA CONTESTA EL EQUIPO EN UNA FRASE — que es el bloque Call Center: el del encuentro de la semana, el de la campania destacada, o el acumulado. NO NECESITA EL TERCER ZIP. El texto anterior y su barrido quedan abajo como evidencia de por que la pregunta estaba mal planteada. NINGUNA REGLA ESCRITA REPRODUCE LA SELECCION, Y HAY QUE PREGUNTARLE AL EQUIPO. Medido el 22/08 sobre los dos fixtures. (1) La pertenencia sola -ventana_ref a Cuentas, R-16- da 18 cuentas / 22 filas / barrida 100.197 para 24-31/07: es EL GABINETE ENTERO, misma familia que R-15 addendum 1. Factor 16,7 sobre lo publicado. (2) 'nombre_campania CONTIENE JM' -la clave de V-64- da 2 cuentas / 5 filas / 13.965, porque 3387-JULJDGGC tambien es del temario y tambien dice JM. Sigue sin reproducir, y ADEMAS ESTA MAL POR EL OTRO LADO: la cuenta de agosto es 3488-AGOJDGAG, 'TE CUENTO | SALUD Eje Sur Viernes 14/8', que NO dice JM. (3) 'las cuentas que el temario nombra' da lo mismo que (2) en julio. LO QUE SI SE OBSERVA EN LOS DOS DECKS: el bloque publica UNA SOLA CUENTA -julio 3289 (2 filas), agosto 3488 (3 filas)- y no un agregado de la semana. En julio el temario tenia DOS cuentas con filas en CC y el deck uso una. No hay regla que diga cual. TRAMPA MEDIDA AL PASO: 3289-JUNJDGAG tiene fecha_fin 2026-07-30 en el export del 31/07 y 2026-08-20 en el del 20/08 -la ventana de la cuenta se EXTIENDE-, asi que en agosto una cuenta de junio cae dentro de la ventana por pertenencia. Es la causa material de C-69. BLOQUEA EL CABLEADO DE MARCADORES; NO bloquea MAPEO, que declara donde estan las columnas y no que filas entran. || AMPLIACION 22/08 (tarde), BARRIDO A CIEGAS CONTRA LOS DOS PERIODOS QUE EXISTEN. EL TERCER FIXTURE NO EXISTE: Seguimiento Digital2026-08-06.zip no trae Base Looker ni deck de jm, y CC no esta en ninguno de sus tres libros. Parejas (ventana -> publicado): 24-31/07 con 18 candidatas -> 3289-JUNJDGAG (2 filas, 6.011); 14-20/08 con 21 candidatas -> 3488-AGOJDGAG (3 filas, 6.851). RESULTADO: 0 de 13 propiedades simples aciertan en los dos. Sobreviven 3 de 78 pares y 18 de 286 ternas, y JDGAG esta en LAS 21. JDGAG acierta solo en julio y en agosto da DOS cuentas (3289 y 3488), y lo unico que le falta es excluir a 3289 -que esta ahi por la deriva de fecha_fin, X-29-. Los tres desempates que cierran -Finalizada, duracion<=30d, duracion<=14d- aciertan los dos periodos POR IGUAL y dos periodos no los pueden separar: por eso NO se escribe ninguna regla. OJO CON JDGAG: hay 124 cuentas JDGAG con filas en CC; no senala al encuentro, lo recorta la ventana. Y 3354/3346-JULJDGAG -los 1 a 1- tambien son JDGAG y solo no compiten porque no tienen filas en CC. DESTRABA: un tercer deck de jm del equipo con su Base Looker del mismo dia."
X-29,metodo,-,-,looker,Cuentas,fecha_inicio / fecha_fin,fecha_fin,-,cerrado,"LA fecha_fin DE UNA CUENTA SE EXTIENDE SOLA, Y AFECTA A TODO LO QUE USE ventana_ref: Cuentas. Medido el 22/08 comparando looker/Cuentas entre los dos fixtures, 959 cuentas comunes: 28 cambiaron fecha_fin (2,9%), 27 se EXTENDIERON, 1 se acorto; dias extendidos min 1 / mediana 21 / max 157; fecha_inicio cambio en 1. EL 2,9% ENGANIA -lo que importa es a cuantas ventanas las mete-: la ventana 14-20/08 pasa de 14 cuentas con las fechas viejas a 32 con las nuevas, y 18 entran SOLO por la deriva (+129%). Para 24-31/07 son 8 de 98. LA MAYOR EXTENSION ES 2976-MAYPCCVC, 'Campanias genericias RDV JM', 27/07 -> 31/12, +157 dias: es exactamente la cuenta que aporta 15,4 M de los 25,6 M de Programmatic y entra por las TRES plataformas. Esto le da mecanismo a A-06 y A-07, que dan +15,6% y +15,4% POR ENCIMA sobre una foto ANTERIOR y por C-25 no se explican por desfasaje. ALCANCE: hoy usan ventana_ref: Cuentas las solapas looker/DIGITAL y looker/CC, fuentes de los ocho imp_*, los cuatro cc_* y sus gcba_*. Todos heredan la deriva. NO ROMPE, AGRANDA: el numero sigue siendo un numero y ninguna verificacion del motor lo ve, porque el motor hace lo que se le pidio. TRAMPA DE METODO: una medicion de pertenencia no es reproducible sin decir de que export salieron las fechas -la misma ventana sobre el mismo CC da 14 o 32 cuentas segun que Cuentas se use. TRES SALIDAS, NINGUNA ELEGIDA, TODAS DEL USUARIO: (a) congelar la ventana de una cuenta la primera vez que se la ve; (b) acotar la duracion maxima para entrar a una ventana semanal; (c) aceptarlo y marcar _revisar todo lo que dependa de ventana_ref. || MEDICION 22/08 (tarde) PARA DECIDIR ENTRE (a) Y (b). Criterio declarado antes de medir: si la cuenta tiene filas nuevas o valores que crecieron entre los dos exports, la campania siguio de verdad. RESULTADO: de las 27 extendidas, 17 MOVIERON y 10 quedaron quietas. Pero las 10 quietas son 2: ocho tienen CERO filas en las dos fotos y congelarlas no cambia ningun numero; las unicas deriva-pura con datos son 2145-OCTVINGC y 3418-JULDECVC. TUMBA A (a) POR SU PROPIO CASO: 2976-MAYPCCVC MOVIO (DIGITAL 10 filas/30.714.053 -> 10/15.724.289). La cuenta que motivo X-29 no es deriva: es una campania generica de 210 dias declarados que corre de verdad hasta fin de anio. Congelarla al primer avistaje daria el numero correcto por casualidad y haria depender el resultado de CUANDO se vio la cuenta por primera vez. Balance de (a): beneficia a 2, perjudica a 17, y no arregla el caso que la motivo. (b) MEDIDA sobre la ventana 14-20/08, 73 cuentas con filas en DIGITAL: tope <=14d deja 37, <=30d deja 51, <=90d deja 61. Duraciones clave: 2976 = 210 d (cae con cualquier tope <=180), 3289 = 34 d (cae con <=30), 3488-AGOJDGAG = 7 d (el encuentro real, sobrevive a cualquier tope). CONVERGENCIA CON X-28, SIN SOBREVENDERLA: un tope de 30 dias deja afuera a 2976 Y a 3289 en agosto y conserva 3488, y 3289 en agosto es justo lo que le faltaba a JDGAG para cerrar X-28. PERO duracion<=30d era uno de los tres desempates que X-28 no pudo separar, asi que no es evidencia de que 30 sea el numero: es una razon mas para conseguir el tercer zip. LO QUE (b) ROMPE: una campania larga legitima deja de contar — con <=30d salen 22 de 73 cuentas. NADA IMPLEMENTADO por instruccion del usuario. || CERRADO 22/08 POR R-30, SALIDA (b): tope de duracion en CONFIG.tope_dias_ventana_cuenta = 90. EL NUMERO SALE DE UNA MEDICION Y NO DE UN AJUSTE: la duracion declarada de las cuentas de ENCUENTRO DEL TEMARIO en las dos ventanas da julio 5/6/8/9/10/10/13/21 y agosto 5/7/17/18/22/24/34. Maximo observado 34 dias, y ese 34 es 3289-JUNJDGAG con la fecha_fin ya derivada. Las genericas arrancan en 210 (2975 y 2976). Entre 40 y 60 dias hay un hueco vacio en las 73 cuentas de la ventana de agosto. 90 = un trimestre, periodo con nombre y no numero sacado del dato, con 2,6x de margen sobre el encuentro mas largo y 2,3x por debajo de las genericas. NO ES 30 Y EL MOTIVO ES LA MEDICION: un tope de 30 cortaria un encuentro real, el de 34 dias. NO CIERRA X-28: que duracion<=30d fuera uno de los tres desempates que X-28 no pudo separar no es evidencia de que sirva para aquello. X-28 necesita un tercer DECK publicado; X-29 solo necesitaba las ventanas. FALTA VERIFICAR: en la ventana 14-20/08 el tope deja afuera 12 de 73 cuentas, entre ellas 2961-ABRSEGGJ (108 d) con 332 M de impresiones, la mas grande del conjunto. El efecto sobre imp_* y gcba_imp_* es grande y no esta verificado contra un deck."
V-106,embudo_call_center,enc_audiencia,107194,digital,Directa IVR,"ID cuentas = 3488-AGOJDGAG (la cuenta del encuentro, D-30)",Audiencia,SUMA,exacto,"EL CABLEADO DE IVR DEL ICEBERG ESTA BIEN Y LA CUENTA DEL ENCUENTRO ES LA CORRECTA. Medido el 22/08 sobre el fixture del 20/08: 3488-AGOJDGAG tiene DOS filas en digital/Directa IVR, 54.107 + 53.087 = 107.194, y el deck del equipo publica Audiencia 107.194. EXACTO. Esto es lo que vuelve accionable el hallazgo de la lamina 6: el token resuelve y la cuenta es la del encuentro, asi que un guion en esa celda NO puede ser un problema de definicion ni de columna."
C-71,embudo_call_center,enc_atendidos / enc_e75 / enc_marque1,-,digital,Directa IVR,ID cuentas = 3488-AGOJDGAG,Llamados Atendidos / Escucharon +75% / Marque 1,SUMA,cerrado,"TRAMPA DE FIXTURE: LAS FILAS DE IVR DE SALUD ESTAN A MEDIO DISCAR EN EL EXPORT DEL 20/08, ASI QUE ESOS TRES NO SE PUEDEN VALIDAR CONTRA EL. Las dos filas de 3488-AGOJDGAG traen llamados = 11.000 y 11.000 -numeros REDONDOS- contra audiencia 54.107 y 53.087, o sea 18,7% y 19,2% de atendidos. TODAS las demas filas de encuentros JM del mismo export tienen llamados == audiencia y entre 83% y 93% de atendidos (2763, 2798, 2997, 3110, 3143, 3216, 3387). Lo publicado por el equipo -Atendidos 96.549 (90%)- es 90% de 107.194: tiene la forma de la fila COMPLETA. Coherente con C-25: el fixture es anterior y da MENOS (20.322 < 96.549). CONSECUENCIA DE METODO: de los cuatro casilleros de IVR del iceberg, contra este fixture solo enc_audiencia es verificable (V-106). Los otros tres necesitan un export posterior al cierre del discado. Un caso que los midiera contra este fixture nacería contradiciendo por una razon que no es del motor."
X-30,embudo_call_center,enc_audiencia / enc_atendidos / enc_e75 / enc_marque1,-,digital,Directa IVR,el id_cuenta que el anclaje le pasa al item,-,SUMA,abierto,"LOS CUATRO SALEN GUION EN LA CORRIDA CON EL TEMARIO CORRECTO (194602) Y EXACTOS EN LA COPIA EQUIVOCADA. Medido el 22/08 lo que reduce los dos candidatos que el documento de validacion dejaba abiertos: (1) LOS CUATRO SON IDENTICOS EN CONFIGURACION -base digital, solapa Directa IVR, operacion SUMA, filtro VACIO, dimensiones VACIO- y difieren SOLO en la columna. Por eso se mueven juntos, y por eso un guion en los cuatro es del recorte de filas y no de la definicion de ninguno. (2) EL CANDIDATO 'ventana sin filtro de R-11' QUEDA EXCLUIDO POR LOGICA: una ventana demasiado ancha trae MAS filas, nunca cero. Un guion es ausencia de filas, y ensanchar no produce ausencia. (3) EL CANDIDATO 'el anclaje le asigna al item la cuenta de otro' QUEDA CONFIRMADO POR EL DATO: V-106 prueba que con id_cuenta = 3488-AGOJDGAG la solapa SI tiene filas y enc_audiencia da 107.194 exacto. Si el item hubiera llegado con esa cuenta, enc_audiencia habria tenido valor. Como salio guion, EL ITEM NO LLEGO CON ESA CUENTA. LO QUE FALTA, Y ES CHICO: la traza de que id_cuenta recibe el item de Salud en una corrida con el temario correcto. Es una corrida del usuario, no se puede leer del fixture. OJO: es la misma familia que el par 3347-JULJDGAG / 3387-JULJDGGC de julio, donde las dos cuentas tienen la MISMA audiencia (40.874) y distinto discado -17,3% contra 90,7%-, asi que elegir mal no da guion sino un numero plausible cinco veces mas chico."
V-107,resumen_ejecutivo_gcba,gcba_mail_envios,63,digital,Directa Mail,fecha_periodo (col F) en 14-20/08; mail_remitente != jorge.macri@buenosaires.gob.ar (ambito=gcba),(CONTEO de filas),CONTEO,exacto,"REPRODUCE EXACTO Y EL 73 NO TENIA FUENTE. Corrida de jm sobre agosto_14_20 del 22/08: el deck publica 63 y el fixture del 20/08 da 63 contando filas con la regla de ambito que DIMENSIONES_ declara para digital/Directa Mail. EL 73 ERA UNA EXPECTATIVA DEL USUARIO, no una medicion, y venia con su propio caveat escrito en el wrapper -'el fixture del 20/08 da 61, que es la base sin terminar de cargar'-. Medido de nuevo con la regla de ambito correcta el fixture da 63, no 61: el 61 salio de un recorte distinto. MORALEJA DE METODO: un numero esperado que nace de una expectativa y no de una medicion no es un caso, y compararlo contra el motor produce un falso hallazgo. El cableado de CONTEO -cablearEnviosComoConteo(), 22/08- esta bien."
C-72,resumen_ejecutivo_gcba,gcba_sms_envios,4,digital,Directa SMS,fecha_periodo (col D) en 14-20/08; sin filtro de ambito,(CONTEO de filas),CONTEO,cerrado,"LA SOLAPA CRECIO ENTRE EL FIXTURE Y LA CORRIDA, Y ESO ES NORMAL. El deck del 22/08 publica 4 y el fixture del 20/08 tiene 3 -3532-AGOVINGC 14/08, 3533-AGOVINGC 14/08, 3535-AGOVINGC 18/08-. Aparecio una cuarta fila entre el 20 y el 22. digital/Directa SMS es una solapa DE EVENTO por R-29 -tiene fecha propia, col D-, asi que AGREGAR una fila es exactamente lo que tiene que pasar cuando se manda un envio nuevo. No es un desajuste de definicion ni de cableado. OJO: gcba_sms_envios NO tiene dimensiones, asi que cuenta TODAS las filas de la ventana y no solo las de GCBA. Eso es correcto hoy porque la solapa no tiene envios de JM, pero es una premisa sin testigo: el dia que haya uno, el marcador lo va a contar."
X-31,resumen_ejecutivo_jm,mail_entregados,538291,digital,Directa Mail,fecha_periodo (col F) en 14-20/08; mail_remitente = jorge.macri@buenosaires.gob.ar,Entregados (col N),SUMA,cerrado,"UNA FILA DE EVENTO CAMBIO DESPUES DE OCURRIDA, QUE ES LO QUE R-29 DICE QUE NO PASA. El fixture del 20/08 da 538.291 sobre SEIS filas JM (3515 63.320 / 3512 205.219 / 3512 17.904 / 3513 79.757 / 3537 73.761 / 3537 98.330) y la corrida del 22/08 publico 538.276: QUINCE MENOS, y hacia ABAJO. DESCARTADO QUE SEA EL CAMBIO DE OPERACION: cablearEnviosComoConteo() escribio operacion y campo_logico SOLO en mail_envios, gcba_mail_envios y gcba_sms_envios; mail_entregados no se toco, y esta verificado leyendo el wrapper. DESCARTADO QUE SEA R-30: digital/Directa Mail tiene fecha propia (col F), asi que no usa ventana_ref y el tope de duracion no la toca. QUEDA COMO CAUSA UNICA QUE LA BASE SE MOVIO, y eso es el hallazgo: los entregados de un envio ya hecho BAJARON. Un rebote tardio reclasificado lo explicaria, y seria un dato del dominio que R-29 no contempla -la regla dice que un evento no cambia despues de ocurrido-. LO QUE FALTA: mirar las seis filas en la base VIVA y ver cual bajo. No se puede leer del fixture, que es la foto anterior. Si se confirma, R-29 necesita un addendum: las solapas de evento de digital admiten correccion retroactiva de los entregados. || CERRADO 22/08 POR R-31, Y CON EL CHEQUEO QUE LA REGLA EXIGE. Premisa corregida por el usuario: las bases son de carga MANUAL y no se completan de una vez, asi que un valor que no reproduce exacto puede ser carga posterior. PERO R-31 solo cierra un caso SI EL CAMPO ESTA EN LA LISTA DE LOS QUE SE MOVIERON, y mail_entregados LO ESTA: medido entre los dos exports sobre 1.687 filas comparables, se movio en 14 -diez ALTAS (celda vacia que se lleno) y CUATRO CAMBIOS de un valor ya cargado-, con una baja de hasta -27. Los -15 caen dentro de ese comportamiento medido. NO se investiga como bug. Lo que ya estaba descartado y sigue: no es el cambio de operacion (el wrapper solo toco los tres *_envios) ni R-30 (Directa Mail tiene fecha propia). OJO PARA EL PROXIMO: si el campo hubiera sido uno de los ESTABLES -los cinco de Directa IVR, los tres de Directa SMS o rdv/poblacion- este cierre NO seria valido y el caso seguiria abierto como bug."
C-73,metodo,-,-,-,-,congelar las bases en copias fijas,-,-,cerrado,"LAS BASES NO SE PUEDEN CONGELAR EN COPIAS FIJAS. Se intento y no se puede: Base_Digital, Desglose impresiones y ALCANCE viven de IMPORTRANGE, el .xlsx NO materializa sus valores y al convertir a Sheets dan #REF!. Aplanar no es salida: congelaria el error como si fuera dato. QUEDA ESCRITO PARA QUE NO SE REINTENTE."
C-74,metodo,-,-,digital,CAMPANIAS_DESGLOCE_DIGITAL,Id accion como clave entre exports,-,-,cerrado,"Id accion NO ES CLAVE ESTABLE ENTRE EXPORTS, Y CREERLO PRODUJO UN 56% FALSO. Midiendo estabilidad con la clave A sola, la solapa daba 2.528 de 4.568 filas movidas (56%) con deltas de +/-32 M y subidas y bajadas simetricas. Con la clave fina -Id accion + Plataforma + Nombre Campania + nombre_campania- da 76 de 2.085 (3,6%). El 56% era el instrumento, no el dato: se comparaban filas distintas. Es CLAUDE.md §4 -cuando la medicion propia contradice, la primera hipotesis es que la medicion esta mal-. ACCIONABLE: cualquier medicion de estabilidad tiene que DECLARAR CON QUE CLAVE COMPARO y probar al menos dos. Un porcentaje alto con subidas y bajadas simetricas y magnitudes enormes no es un dato: es identidad de fila mal resuelta."
V-108,resumen_ejecutivo_jm,imp_prog / imp_meta / imp_google + sus gcba_,9794231,looker,DIGITAL,"ventana 14-20/08 por pertenencia a Cuentas, CON el tope de R-30 en 90 dias",Impresiones,SUMA,exacto,"EL TESTIGO DE R-30 CONTRA DATOS, Y CIERRA. Hasta ahora la regla solo tenia el control de las 21 cuentas medidas en tools/probar-tope-ventana.js; esto es la corrida. Corrida de jm sobre agosto_14_20 del 22/08, con CONFIG.tope_dias_ventana_cuenta = 90 sembrado (typeof number, leido por topeDiasVentanaCuenta_()). ANTES -> DESPUES: imp_prog JM 24.783.992 -> 9.794.231, o sea -14,99 M contra los 15,4 M que la medicion del 22/08 atribuyo a 2976-MAYPCCVC (Campanias genericias RDV JM, 27/07 -> 31/12, 210 dias). gcba impresiones totales 166,7 M -> 89,0 M. Y NO BARRIO DE MAS, que es el control que descarta la sobre-correccion: Meta JM bajo ~500 mil y Google JM ~420 mil, mientras Programmatic bajo 15 M. SI EL TOPE HUBIERA CORTADO CUENTAS DE ENCUENTROS, LAS TRES HABRIAN CAIDO PAREJO — la asimetria es la firma de que saco una cuenta generica de DV360 y no encuentros. Coherente con que 3488-AGOJDGAG dure 7 dias y sobreviva a cualquier tope. OJO: los valores despues de Meta y Google JM y los cuatro gcba_ desagregados NO fueron reportados uno por uno; lo que se registra es lo que el usuario informo. LOS OCHO SIGUEN EN _revisar Y ESO NO CAMBIA: el tope arregla EL UNIVERSO, no la naturaleza de la fuente. looker/DIGITAL sigue siendo solapa de estado (R-29) e inestable por CAMBIO (R-31), y son motivos independientes: arreglar uno no saca la marca del otro."
X-32,resumen_ejecutivo_jm,frecuencia / gcba_frecuencia,-,looker,resumen_metricas_dinamico,dimensiones ambito=jm / ambito=gcba,dig_impresiones/alcance,RATIO,contradice,"V-72 NO ESTA IMPLEMENTADO: EL MOTOR REDONDEA Y EL EQUIPO TRUNCA. Medido el 22/08 leyendo el codigo, a raiz de que Frecuencia GCBA paso de -6- a -6.1- con el tope de R-30. LO QUE SI SE CONFIRMA, que es lo que se pregunto: (1) EL FORMATO NO CAMBIO — frecuencia y gcba_frecuencia tienen formato numero_revisar en el snapshot del 21/08 y este paso no toco ninguna de esas filas, solo CONFIG, SEED_MAPEO_CC_ y el ventana_ref de looker/CC; (2) EL DECIMAL VIENE DEL VALOR — opRATIO hace una division pelada sin redondear (Marcadores.gs), y el tope cambio numerador y denominador a la vez. LO QUE NO SE CONFIRMA, Y ES EL HALLAZGO: NO sigue truncando porque NUNCA trunco. formato numero hace Math.round(numero*100)/100 en formatearValorMarcador_ (Generador.gs): redondea, y a DOS decimales. La operacion RATIO_TRUNCADO que V-72 nombra NO EXISTE — OPERACIONES_ tiene ocho y ninguna trunca. LOS TRES CASOS DISCRIMINANTES DE V-72, contrastados: el deck dice 21 / 1,5 / 1,5 para 21,68 / 1,58 / 1,59. El motor daria 21,68 / 1,58 / 1,59 (round a 2). Truncar a 1 decimal daria 21,6 / 1,5 / 1,5, que reproduce DOS de los tres. El motor no reproduce NINGUNO. ANOMALIA QUE NO SE PUEDE CERRAR SIN LA TRAZA: con redondeo a dos decimales, obtener exactamente 6 y exactamente 6.1 en dos corridas seguidas cae en bandas del 1% de ancho. Es consistente con que algo trunque a un decimal, y NO SE ENCONTRO DONDE. La traza del marcador lo diria. NO SE TOCO NADA: cambiar el formato mueve un numero publicado y es decision del usuario."
X-33,campana_destacada,camp1-4 / ecv_barrio1-3 / rrss_area1-10 / camp_env1-5_* / m2_camp1-5,-,-,-,tokens con indice N,-,-,abierto,"NINGUN MARCADOR INDEXADO ESTA CABLEADO, Y NO ES CASUALIDAD: FALTA LA PRIMITIVA. Medido el 22/08 sobre MARCADORES: los unicos marcadores que terminan en digito son enc_e75, ivr_75, enc_marque1 e ivr_marque1, donde el digito es parte del NOMBRE y no un indice. Cero tokens de indice N cableados. TOKENS.md nombra unos 50 distintos con esa forma: camp1-4, ecv_barrio1-3, rrss_area1-10, camp_audiencia1-3, camp_formato1-3, camp_env1-5_*, m2_camp1-5, post_camp1-3, post_estado1-3, conv_tema1-4. LA CAUSA ES UNA SOLA Y ES DE DISENO: OPERACIONES_ tiene ocho y ninguna devuelve EL N-ESIMO ELEMENTO de un conjunto. LISTA publica todos juntos y CUENTA_DISTINTOS cuenta. ESTO UNIFICA TRES PEDIDOS QUE VENIAN POR SEPARADO: ecv_barrio1/2/3 repartiendo ecv_barrios, los camp1-4 de la lamina 7, y los 32 post_ de L-036 agrupados de a cuatro por pagina. Los tres piden la misma pieza. NO SE ESCRIBIO NADA: es decision de diseno del usuario, no cableado."
X-34,campana_destacada,L-046 y L-047,-,looker,resumen_metricas_dinamico,la fila de TOTALES contra las filas por plataforma,-,-,abierto,"LA FILA DE TOTALES ESTA CABLEADA Y LAS FILAS POR PLATAFORMA NO EXISTEN COMO MARCADOR. Medido el 22/08 contra el testigo jm-2026-08-22-1402 y MARCADORES. EN MARCADORES HAY NUEVE camp_*, TODOS AGREGADOS: camp_impresiones, camp_visualizaciones, camp_clics, camp_alcance, camp_entregados, camp_aperturas, camp_ctor, camp_frecuencia y camp_titulo, los ocho primeros sobre looker/resumen_metricas_dinamico con ULTIMO. NO EXISTE NINGUN camp_meta_*, camp_google_* ni camp_prog_*. POR ESO LA LAMINA SALE ASI: TOTALES publica 867.025 / 5.937.866 / -6.85- / 4.413 / 2.948.639 porque lee los agregados, y las tres filas por plataforma salen ///// porque sus tokens NO TIENEN FILA. No es que se cablearon a un campo que no existe: NO SE CABLEARON NUNCA. OJO CON UNA LECTURA FACIL: en el testigo la fila Meta muestra Alcance 867.025 y Frecuencia -6.85-, IDENTICOS a los de TOTALES. Puede ser (a) que esas dos celdas de Meta tengan el token agregado, o (b) que Meta sea la unica plataforma con dato y el total coincida. Google y Programmatic muestran - en esas dos columnas, lo que favorece (b). NO SE PUEDE DECIDIR desde el texto aplanado del pptx: hace falta el censo de tokens por celda. L-047 es el mismo patron: GLOBAL trae Entregados 263.794, Aperturas 68.092 y %CTOR 1.3 -que son camp_entregados, camp_aperturas y camp_ctor- y las cinco filas de envio estan enteras en /////, porque camp_env1-5_* cae en X-33. || CENSO POR CELDA HECHO 22/08, Y RESUELVE LA AMBIGUEDAD. Se extrajo la tabla RESPETANDO LA ESTRUCTURA -fila por fila, celda por celda- del deck generado y de la plantilla espejo, en vez del texto aplanado. EL DECK: fila Meta = Alcance 867.025, Frecuencia -6.85-, las otras siete /////. Fila TOTALES = 867.025 / 5.937.866 / -6.85- / 4.413 / ///// / 2.948.639 / /////. Meta y TOTALES coinciden EXACTO en Alcance y en Frecuencia. LA PLANTILLA ESPEJO: las celdas de datos estan VACIAS y el - de Google y Programmatic en Alcance y Frecuencia es TEXTO LITERAL TIPEADO POR EL EQUIPO, no el simbolo de sin dato del motor (C-75). CONCLUSION: Google y Programmatic NO TIENEN TOKEN en esas dos columnas, asi que no pueden aportar. La hipotesis (b) -Meta es la unica con dato y el total coincide- NO explica nada: no es que las otras no tengan dato, es que no tienen token. QUEDA (a), Y ES UN BUG: la celda Alcance de la fila META tiene el token AGREGADO camp_alcance, y Frecuencia tiene camp_frecuencia. Se deduce del comportamiento: una celda que publica valor tiene token cableado, y los unicos cableados son agregados -no existe ningun camp_meta_*-. LA FILA META PUBLICA EL TOTAL DE LA CAMPANIA: 867.025 se lee como alcance de Meta y es el de todo. LIMITE DECLARADO: la identidad del token se DEDUCE del comportamiento, no se LEE, porque la plantilla espejo de Plan Inicial/_archivo esta VIEJA -sus celdas estan vacias y el deck publica ahi-. La lectura definitiva necesita la plantilla VIVA. || CORREGIDO 22/08 CON EL DECK DEL EQUIPO Y EL MAPEO: ERA MITAD Y MITAD, NO UN BUG ENTERO. EL ALCANCE NO ES BUG. MAPEO declara que looker/resumen_metricas_dinamico.alcance es la columna K, llamada meta_alcance: el alcance de esa solapa ES el de Meta, por definicion. Por eso Meta y TOTALES coinciden, y EL EQUIPO PUBLICA LO MISMO — su deck dice 625.977 en las dos celdas. El censo lo confirma por otro lado: camp_meta_alcance NO EXISTE en la lista de sin fila, o sea que esa celda lleva camp_alcance y esta bien. LA FRECUENCIA SI ES BUG, Y LA ARITMETICA LO PRUEBA. El equipo publica Meta 1,64 y TOTALES 7,2 — DOS VALORES DISTINTOS. Reproducidos: 1.026.469/625.977 = 1,64 (impresiones DE META sobre alcance de Meta) y 4.509.115/625.977 = 7,2 (impresiones TOTALES sobre alcance de Meta). Los dos exactos. El motor publica el MISMO valor en las dos celdas -el testigo mostro -6.85- en ambas- porque la celda de Meta lleva camp_frecuencia, el agregado. Y camp_meta_frecuencia TAMPOCO esta en el censo, asi que no hay token para el valor correcto: HAY QUE AGREGARLO A LA PLANTILLA, no solo cablear. LO QUE ESTO DEROGA DE LA ENTRADA DE ARRIBA: la conclusion «la fila META publica el TOTAL de la campania» era demasiado amplia. Vale para FRECUENCIA y no para ALCANCE. La deduccion fallo porque razone desde «Google y Prog no tienen token» sin mirar QUE PUBLICA EL EQUIPO en esa misma celda — que era el dato que decidia."
C-75,campana_destacada,-,-,-,-,el guion de la lamina 17,-,-,cerrado,"EL GUION DE LAS FILAS GOOGLE Y PROGRAMMATIC ES TEXTO LITERAL, NO EL SIMBOLO DE SIN DATO. Medido el 22/08 sobre la plantilla espejo: las celdas Alcance y Frecuencia de esas dos filas contienen el caracter - TIPEADO, y las demas celdas de datos estan vacias. EL MOTOR USA EL MISMO GLIFO para sin dato, asi que en el deck generado son INDISTINGUIBLES: un - puede ser «el equipo escribio una raya» o «el motor no encontro dato». ES LA FAMILIA DEL SIMBOLO QUE NO DISTINGUE CAUSAS, que CLAUDE.md §4 ya tiene escrita para el ///// que no separaba «nadie lo cableo» de «no se llego» — pero esta vez la colision es con TEXTO DEL EQUIPO, que el motor no controla. CONSECUENCIA PRACTICA: contar guiones en un deck para medir faltantes SOBRECUENTA, y no hay forma de corregirlo desde el deck. Hace falta el censo de la plantilla."
